,Solver,Instance,Result,Real time,CPU time,SolvingTime_total,WaitingTime_total
13175,ManyGlucose-blk,instances/sc2021/main/WS_300_24_90_10.apx_0,unsat,115.0,6623.1,6827.043573,198.696337
13176,ManyGlucose-blk,instances/sc2021/main/Sz512_15128_1.smt2,sat,248.0,14745.6,15176.101785,399.833244
13177,ManyGlucose-blk,instances/sc2021/main/Circuit_multiplier53,sat,3523.3,198373.1,224815.064074,26422.997588
13178,ManyGlucose-blk,instances/sc2021/main/10pipe_k,unsat,364.3,11492.7,15811.188898,4100.04517
13179,ManyGlucose-blk,instances/sc2021/main/vlsat2_142_6781,-,5001.0,264393.8,317754.125077,50587.820339
13180,ManyGlucose-blk,instances/sc2021/main/ktf_TF-3.tf_3_0.02_24,unsat,95.9,5684.9,5719.633785,22.024267
13181,ManyGlucose-blk,instances/sc2021/main/scc_1213_40_10_3.apx_0,sat,1457.8,5627.2,5776.955293,1154.60586
13182,ManyGlucose-blk,instances/sc2021/main/b2005-p2-12x12c10h7-Ser7-0,-,5001.0,148851.0,158336.737077,9250.391589
13183,ManyGlucose-blk,instances/sc2021/main/puzzle60_sat,-,5001.0,299784.7,319709.280333,19758.527922
13184,ManyGlucose-blk,instances/sc2021/main/randomG-n16-d05,unsat,1324.2,50583.8,83375.527175,32695.938503
13185,ManyGlucose-blk,instances/sc2021/main/mp1-bsat210-739,unsat,916.0,48560.0,58005.862514,9438.778941
13186,ManyGlucose-blk,instances/sc2021/main/satch2ways17w,-,5001.0,244848.9,319923.584886,75047.338413
13187,ManyGlucose-blk,instances/sc2021/main/20-100-p100-55_sat,sat,928.6,51475.8,56456.161903,4920.180717
13188,ManyGlucose-blk,instances/sc2021/main/crafted_n10_d6_c4_num15,unsat,943.2,45393.5,47198.410288,1689.800303
13189,ManyGlucose-blk,instances/sc2021/main/edit_distance023_282,-,5001.0,300585.0,319862.653393,18989.77529
13190,ManyGlucose-blk,instances/sc2021/main/php14e14,-,5001.0,196794.8,320078.160937,122512.021255
13191,ManyGlucose-blk,instances/sc2021/main/snw_13_9_pre,sat,38.5,741.1,1265.878265,0.013572
13192,ManyGlucose-blk,instances/sc2021/main/20-100-frag12-53_sat,sat,197.8,11116.2,11458.752986,252.04281
13193,ManyGlucose-blk,instances/sc2021/main/sokoban-p20.sas.cr.27,unsat,1158.8,71422.5,72238.013999,752.321721
13194,ManyGlucose-blk,instances/sc2021/main/sp5-26-19-una-nons-tree-noid,sat,2830.2,174315.5,180327.478627,5238.219014
13195,ManyGlucose-blk,instances/sc2021/main/ctl_4291_567_11_unsat,unsat,1102.0,67071.1,69629.558455,2480.07902
13196,ManyGlucose-blk,instances/sc2021/main/b04_s_unknown_pre,sat,252.6,13805.8,14484.98804,169.276696
13197,ManyGlucose-blk,instances/sc2021/main/randomG-Mix-n18-d05,-,5001.0,219519.8,320036.025191,100404.765572
13198,ManyGlucose-blk,instances/sc2021/main/randomG-Mix-n17-d05,-,5001.0,227611.8,320004.886716,92304.018839
13199,ManyGlucose-blk,instances/sc2021/main/b2005-p4-14x14c17h9-Ser8-0,-,5001.0,36319.0,39127.769287,2909.910699
13200,ManyGlucose-blk,instances/sc2021/main/SE_PR_WS_500_16_70_10.apx_0,sat,2296.1,142069.7,146263.689361,4191.074445
13201,ManyGlucose-blk,instances/sc2021/main/satch2ways16w,-,5001.0,299194.7,319933.782521,20717.64673
13202,ManyGlucose-blk,instances/sc2021/main/Kakuro-easy-115-ext.xml.hg_5,sat,591.6,9065.2,9245.954459,87.14051
13203,ManyGlucose-blk,instances/sc2021/main/puzzle37_unsat,unsat,1957.5,117825.6,124479.521932,6619.490879
13204,ManyGlucose-blk,instances/sc2021/main/quad_res_r31_m35,-,5001.0,297650.9,319973.7595,22282.546543
13205,ManyGlucose-blk,instances/sc2021/main/Circuit_multiplier22,sat,515.8,30837.6,32377.170524,1509.476059
13206,ManyGlucose-blk,instances/sc2021/main/edit_distance041_183,unsat,128.9,7145.1,7450.237063,14.92205
13207,ManyGlucose-blk,instances/sc2021/main/puzzle35_sat,sat,2560.1,157447.3,162976.284115,5490.611233
13208,ManyGlucose-blk,instances/sc2021/main/string_compare_safety_cbmc_unwinding_940,-,5001.0,42468.1,93744.898369,51374.841427
13209,ManyGlucose-blk,instances/sc2021/main/quad_res_r29_m32,-,5001.0,296106.7,319978.376299,23852.308985
13210,ManyGlucose-blk,instances/sc2021/main/sum_of_3_cubes_51_bits_80,-,5001.0,311633.0,319761.393337,7978.452469
13211,ManyGlucose-blk,instances/sc2021/main/battleship-12-12-unsat,unsat,183.2,8570.5,10440.21663,1848.500222
13212,ManyGlucose-blk,instances/sc2021/main/SC21_Timetable_C_527_E_71_Cl_35_S_35,sat,92.0,2169.8,2141.558423,0.124649
13213,ManyGlucose-blk,instances/sc2021/main/size_5_5_5_i251_r12,sat,3437.1,199241.5,219150.130067,19661.131566
13214,ManyGlucose-blk,instances/sc2021/main/string_compare_safety_cbmc_unwinding_780,unsat,4884.8,55291.5,100403.623265,45183.932846
13215,ManyGlucose-blk,instances/sc2021/main/E02F17,unsat,38.6,2081.6,2115.235245,0.14326
13216,ManyGlucose-blk,instances/sc2021/main/string_compare_safety_cbmc_unwinding_870,-,5001.0,50292.2,93305.204957,43099.343052
13217,ManyGlucose-blk,instances/sc2021/main/quad_res_r21_m22,sat,41.2,2466.2,2479.899957,0.140556
13218,ManyGlucose-blk,instances/sc2021/main/randomG-n19-d05,unknown error (134),4455.9,130512.6,,
13219,ManyGlucose-blk,instances/sc2021/main/ecarev-110-4099-22-30-4,sat,1078.1,63863.0,67607.581035,2729.596437
13220,ManyGlucose-blk,instances/sc2021/main/Kakuro-easy-142-ext.xml.hg_8,sat,1335.0,35445.4,36108.100304,205.907789
13221,ManyGlucose-blk,instances/sc2021/main/sum_of_3_cubes_76_bits_84,-,5001.0,311564.5,319464.609437,7389.56654
13222,ManyGlucose-blk,instances/sc2021/main/satch2ways14u,unsat,575.0,29133.4,36229.415935,7077.49869
13223,ManyGlucose-blk,instances/sc2021/main/Kakuro-easy-112-ext.xml.hg_7,sat,394.2,6450.0,6668.931798,14.070068
13224,ManyGlucose-blk,instances/sc2021/main/ACG-15-10p1,sat,180.2,8929.2,8982.001178,29.706353
13225,ManyGlucose-blk,instances/sc2021/main/HCP-470-105,sat,665.5,38627.3,41803.270659,2742.267592
13226,ManyGlucose-blk,instances/sc2021/main/SC21_Timetable_C_181_E_34_Cl_12_S_8,-,5001.0,298706.4,319279.928302,19874.484738
13227,ManyGlucose-blk,instances/sc2021/main/ktf_TF-4.tf_4_0.04_35,unsat,930.5,56599.5,58887.319147,2277.523626
13228,ManyGlucose-blk,instances/sc2021/main/n320p5q2_n.apx_16,sat,16.7,744.7,764.116926,0.037017
13229,ManyGlucose-blk,instances/sc2021/main/test_v7_r12_vr1_c1_s10576.smt2,unsat,243.3,10565.0,10927.540969,21.017419
13230,ManyGlucose-blk,instances/sc2021/main/Circuit_multiplier25,-,5001.0,284231.9,319982.867903,35713.277928
13231,ManyGlucose-blk,instances/sc2021/main/b2005-p3-14x14c17h9-Ser3-0,-,5001.0,90163.0,93601.045259,3476.207025
13232,ManyGlucose-blk,instances/sc2021/main/mp1-squ_ali_s10x10_c39_abio_SAT,sat,36.6,2110.2,2117.902786,0.399581
13233,ManyGlucose-blk,instances/sc2021/main/ctl_4291_567_6_unsat_pre,unsat,3383.0,196733.9,215987.188372,19186.045203
13234,ManyGlucose-blk,instances/sc2021/main/Mycielski-11-hints-1,unsat,773.8,26687.9,27596.303081,921.359023
13235,ManyGlucose-blk,instances/sc2021/main/bvsmod_19.smt2,unsat,3944.0,197216.8,251212.783975,53982.090237
13236,ManyGlucose-blk,instances/sc2021/main/string_compare_safety_cbmc_unwinding_730,-,5001.0,45809.0,108048.932711,62314.218156
13237,ManyGlucose-blk,instances/sc2021/main/sokoban-sequential-p145-microban-sequential.070-NOTKNOWN,sat,3780.3,224678.5,239741.746293,14200.603959
13238,ManyGlucose-blk,instances/sc2021/main/edit_distance007_85,unsat,429.7,26165.3,26717.852738,535.352866
13239,ManyGlucose-blk,instances/sc2021/main/mp1-squ_any_s09x07_c27_abix_UNS,unsat,253.7,13398.9,15233.412545,1825.038635
13240,ManyGlucose-blk,instances/sc2021/main/quad_res_r26_m27,-,5001.0,282634.9,319997.655107,37366.630733
13241,ManyGlucose-blk,instances/sc2021/main/HCP-529-60,sat,269.0,15538.7,16423.20542,439.310844
13242,ManyGlucose-blk,instances/sc2021/main/bv-term-small-rw_1294.smt2,-,5001.0,279248.2,319964.592578,40545.131749
13243,ManyGlucose-blk,instances/sc2021/main/mp1-klieber2017s-0490-024-t12,sat,119.8,7131.0,7154.313745,7.541303
13244,ManyGlucose-blk,instances/sc2021/main/20-100-frag12-0_sat,sat,328.8,18686.0,19892.484642,1072.646485
13245,ManyGlucose-blk,instances/sc2021/main/mp1-Nb7T44,-,5001.0,256060.2,319607.114969,62521.592127
13246,ManyGlucose-blk,instances/sc2021/main/20-100-lambda100-49_sat,sat,167.5,10045.4,10091.600102,41.34708
13247,ManyGlucose-blk,instances/sc2021/main/at-least-two-aaai10-planning-ipc5-pipesworld-12-step15,unsat,159.3,5856.0,6004.892067,4.698895
13248,ManyGlucose-blk,instances/sc2021/main/quad_res_r35_m36,-,5001.0,293910.3,319969.063636,25997.105876
13249,ManyGlucose-blk,instances/sc2021/main/ctl_4291_567_9_unsat,unsat,163.2,9803.5,9920.99514,34.311855
13250,ManyGlucose-blk,instances/sc2021/main/mp1-klieber2017s-2000-022-eq,unsat,788.3,43646.8,49417.694736,5762.007371
13251,ManyGlucose-blk,instances/sc2021/main/HCP-446-105,sat,854.7,48326.6,54044.102793,5203.217157
13252,ManyGlucose-blk,instances/sc2021/main/MVD_ADS_S11_6_7,sat,3060.0,3138.6,90.308356,0.0
13253,ManyGlucose-blk,instances/sc2021/main/LABS_n041_goal003,sat,206.6,12518.0,12550.006364,29.899345
13254,ManyGlucose-blk,instances/sc2021/main/UCG-20-10p1-sc2009,sat,230.3,11300.9,11565.929546,27.555854
13255,ManyGlucose-blk,instances/sc2021/main/sted1_0x0-637,sat,952.4,58812.7,59922.870577,958.594079
13256,ManyGlucose-blk,instances/sc2021/main/puzzle44_unsat,-,5001.0,308708.4,319800.882496,11027.300255
13257,ManyGlucose-blk,instances/sc2021/main/at-least-two-traffic_f_unknown,unsat,135.8,5449.4,5942.037788,16.11248
13258,ManyGlucose-blk,instances/sc2021/main/stb_531_83.apx_1,sat,699.0,42190.7,44167.949777,1965.593118
13259,ManyGlucose-blk,instances/sc2021/main/sum_of_3_cubes_145_bits_74,-,5001.0,308291.7,318017.178873,7372.498885
13260,ManyGlucose-blk,instances/sc2021/main/mp1-blockpuzzle_9x9_s1_free8,sat,1252.4,64908.1,78920.545133,13216.70592
13261,ManyGlucose-blk,instances/sc2021/main/vlsat2_702_14170,unknown error (134),857.2,23188.5,,
13262,ManyGlucose-blk,instances/sc2021/main/b2005-p4-12x12c10h7-Ser3-0,-,5001.0,298169.9,308426.033519,9664.396608
13263,ManyGlucose-blk,instances/sc2021/main/crafted_n12_d6_c4_num17,unsat,3930.8,131775.3,139305.233575,7249.882479
13264,ManyGlucose-blk,instances/sc2021/main/b2005-p1-14x14c17h9-Ser3-0,-,5001.0,84900.3,88687.794064,3812.273751
13265,ManyGlucose-blk,instances/sc2021/main/E00X23,unsat,2820.4,39597.5,38333.666777,305.181965
13266,ManyGlucose-blk,instances/sc2021/main/stb_792_333.apx_0,sat,513.8,31670.9,32325.489654,647.68566
13267,ManyGlucose-blk,instances/sc2021/main/spg_330_400,unsat,193.5,6514.7,6857.65069,44.785248
13268,ManyGlucose-blk,instances/sc2021/main/huck.col.11,unsat,148.2,8058.5,8916.679887,841.96024
13269,ManyGlucose-blk,instances/sc2021/main/crafted_n12_d6_c3_num28,unsat,339.6,18748.2,18927.09844,125.917301
13270,ManyGlucose-blk,instances/sc2021/main/14pipe_q0_k,unsat,907.2,50791.3,54275.402377,2884.244087
13271,ManyGlucose-blk,instances/sc2021/main/randomG-n17-d05,-,5001.0,163700.8,320025.925487,156003.347965
13272,ManyGlucose-blk,instances/sc2021/main/puzzle39_sat,-,5001.0,302249.1,319810.248362,17509.302337
13273,ManyGlucose-blk,instances/sc2021/main/edit_distance023_281,-,5001.0,304070.8,319863.650717,15521.782497
13274,ManyGlucose-blk,instances/sc2021/main/string_compare_safety_cbmc_unwinding_680,unsat,3274.9,47991.1,82559.185854,34637.926474
13275,ManyGlucose-blk,instances/sc2021/main/snw_16_9_Encpre,sat,974.2,56433.9,59834.595707,1902.59558
13276,ManyGlucose-blk,instances/sc2021/main/stb_588_138.apx_1,sat,1432.5,88704.0,91019.393183,2308.179676
13277,ManyGlucose-blk,instances/sc2021/main/HCP-526-105,sat,1406.4,81987.7,88906.384025,5988.734852
13278,ManyGlucose-blk,instances/sc2021/main/SC21_Timetable_C_136_E_36_Cl_9_S_15,-,5001.0,244628.5,319423.700436,73517.100851
13279,ManyGlucose-blk,instances/sc2021/main/ex045_7,-,5001.0,147053.6,152882.341787,5257.663154
13280,ManyGlucose-blk,instances/sc2021/main/ktf_TF-6.tf_4_0.04_51,-,5001.0,282950.4,319796.335621,36739.905548
13281,ManyGlucose-blk,instances/sc2021/main/vlsat2_113_1150,sat,336.6,11593.2,18610.966771,6065.669439
13282,ManyGlucose-blk,instances/sc2021/main/LABS_n072_goal006,sat,191.9,10454.1,10480.975657,19.026002
13283,ManyGlucose-blk,instances/sc2021/main/maximum_constrained_partition_18_bits_n200,sat,446.3,26242.5,27749.279581,1290.239332
13284,ManyGlucose-blk,instances/sc2021/main/crafted_n10_d6_c4_num21,unsat,911.6,42844.3,45428.892786,2474.771329
13285,ManyGlucose-blk,instances/sc2021/main/Kakuro-easy-104-ext.xml.hg_6,sat,220.7,3981.2,4558.816647,4.859291
13286,ManyGlucose-blk,instances/sc2021/main/quad_res_r34_m36,-,5001.0,286096.8,319966.591382,33824.271872
13287,ManyGlucose-blk,instances/sc2021/main/bvsub_19952.smt2,unsat,3262.1,148925.9,204266.436035,55108.448021
13288,ManyGlucose-blk,instances/sc2021/main/sum_of_3_cubes_50_bits_91,sat,2175.1,135350.9,138208.309896,2677.195568
13289,ManyGlucose-blk,instances/sc2021/main/mp1-Nb7T46,sat,791.7,44927.2,49375.295083,4115.085294
13290,ManyGlucose-blk,instances/sc2021/main/satch2ways18wu,-,5001.0,256691.8,319938.344675,63208.782406
13291,ManyGlucose-blk,instances/sc2021/main/sted1_0x1e3-393,sat,1938.1,110059.3,122870.20727,12703.048276
13292,ManyGlucose-blk,instances/sc2021/main/SC21_Timetable_C_121_E_34_Cl_8_S_4,-,5001.0,274669.6,319517.844602,44380.050069
13293,ManyGlucose-blk,instances/sc2021/main/sp4-33-una-stri-flat-noid,unsat,153.6,9362.6,9410.291793,39.163629
13294,ManyGlucose-blk,instances/sc2021/main/HCP-506-60,sat,344.5,20244.5,21352.634708,618.017646
13295,ManyGlucose-blk,instances/sc2021/main/puzzle36_sat,-,5001.0,306715.7,319822.437981,13071.692145
13296,ManyGlucose-blk,instances/sc2021/main/Sz1024_34824.smt2,sat,4111.3,255662.5,262021.299411,5921.282788
13297,ManyGlucose-blk,instances/sc2021/main/mp1-klieber2017s-0300-034-t12,sat,229.0,13875.7,13966.909241,81.787
13298,ManyGlucose-blk,instances/sc2021/main/at-least-two-smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin,unsat,39.4,1398.4,1428.252909,1.635135
13299,ManyGlucose-blk,instances/sc2021/main/spg_200_321,unsat,97.9,3518.8,3653.237876,0.219993
13300,ManyGlucose-blk,instances/sc2021/main/b2005-p5-12x12c10h7-Ser5-0,-,5001.0,293079.1,307266.451993,13468.925819
13301,ManyGlucose-blk,instances/sc2021/main/SC21_Timetable_C_136_E_41_Cl_9_S_15,-,5001.0,287064.7,319398.415878,30616.905755
13302,ManyGlucose-blk,instances/sc2021/main/HCP-470-60,sat,712.5,42327.0,44824.009159,2053.741207
13303,ManyGlucose-blk,instances/sc2021/main/sp4-33-one-nons-flat-noid,sat,7.1,384.0,386.233786,0.00839
13304,ManyGlucose-blk,instances/sc2021/main/Mycielski-10-hints-6,-,5001.0,301082.1,317967.299397,16324.186945
13305,ManyGlucose-blk,instances/sc2021/main/b2005-p3-12x12c10h7-Ser7-0,-,5001.0,164730.6,173238.213872,8246.509675
13306,ManyGlucose-blk,instances/sc2021/main/at-least-two-maris-s03-gripper11,sat,43.6,2432.3,2493.387393,5.573796
13307,ManyGlucose-blk,instances/sc2021/main/SC21_Timetable_C_557_E_73_Cl_37_S_35,sat,2552.4,150106.7,158915.84299,8879.420682
13308,ManyGlucose-blk,instances/sc2021/main/vlsat2_51_824,unsat,2303.9,135009.2,143706.429135,7647.734351
13309,ManyGlucose-blk,instances/sc2021/main/prime_a20_b20,sat,21.5,1178.5,1194.353923,0.055804
13310,ManyGlucose-blk,instances/sc2021/main/sum_of_3_cubes_37_bits_87,sat,1045.5,65176.0,66103.170087,856.315943
13311,ManyGlucose-blk,instances/sc2021/main/Mycielski-10-hints-8,-,5001.0,301936.7,317233.820517,14859.280663
13312,ManyGlucose-blk,instances/sc2021/main/edit_distance035_393,sat,3876.8,241443.2,247077.811692,5121.904624
13313,ManyGlucose-blk,instances/sc2021/main/sp5-21-15-one-nons-tree-noid,sat,24.6,1407.5,1419.281989,0.078201
13314,ManyGlucose-blk,instances/sc2021/main/bvsmod_18.smt2,unsat,2078.3,108282.3,132278.162901,23991.286992
13315,ManyGlucose-blk,instances/sc2021/main/vlsat2_144_7585,unsat,2596.7,147163.6,162918.394264,14351.240554
13316,ManyGlucose-blk,instances/sc2021/main/spg_420_350,unsat,177.5,5177.6,5518.317878,37.325573
13317,ManyGlucose-blk,instances/sc2021/main/SC21_Timetable_C_140_E_29_Cl_10_S_15,-,5001.0,280791.4,319403.016995,37098.014116
13318,ManyGlucose-blk,instances/sc2021/main/b2005-p1-12x12c10h7-Ser4-0,-,5001.0,295123.3,308961.958441,13112.026581
13319,ManyGlucose-blk,instances/sc2021/main/MVD_ADS_S6_6_6,unsat,4282.8,4325.5,60.166859,0.0
13320,ManyGlucose-blk,instances/sc2021/main/rphp4_065_shuffled,unsat,97.5,5854.9,5968.218349,109.126804
13321,ManyGlucose-blk,instances/sc2021/main/sted2_0x1e3-216,sat,153.0,9286.5,9349.595741,31.446809
13322,ManyGlucose-blk,instances/sc2021/main/quad_res_r28_m29,-,5001.0,286371.7,320031.797405,33662.67243
13323,ManyGlucose-blk,instances/sc2021/main/spg_420_280,unsat,154.4,4040.1,4587.727817,10.23076
13324,ManyGlucose-blk,instances/sc2021/main/rphp4_090_shuffled,unsat,411.0,23340.8,25649.810456,2257.454654
13325,ManyGlucose-blk,instances/sc2021/main/vlsat2_111_1186,sat,77.9,2728.0,2999.036166,117.408879
13326,ManyGlucose-blk,instances/sc2021/main/sokoban-p20.sas.cr.21,unsat,162.6,9138.3,9201.126575,19.759891
13327,ManyGlucose-blk,instances/sc2021/main/quad_res_r32_m35,-,5001.0,277704.1,319989.251731,42228.395861
